tau	PRB	PRL	PRP	PRPD
TRINITY_DN195040_c1_g1	1	0	1	0	0
TRINITY_DN195046_c1_g1	1	0	1	0	0
TRINITY_DN195046_c1_g2	1	0	1	0	0
TRINITY_DN195046_c1_g4	1	0	1	0	0
TRINITY_DN195049_c0_g1	1	0	1	0	0
TRINITY_DN195049_c0_g2	1	0	1	0	0
TRINITY_DN195051_c0_g1	1	0	1	0	0
TRINITY_DN195054_c0_g1	1	0	1	0	0
TRINITY_DN195058_c0_g1	1	0	1	0	0
TRINITY_DN195059_c0_g1	1	0	1	0	0
TRINITY_DN195067_c0_g1	1	0	1	0	0
TRINITY_DN195069_c0_g1	1	0	1	0	0
TRINITY_DN195080_c0_g1	1	0	1	0	0
TRINITY_DN195080_c0_g2	1	0	1	0	0
TRINITY_DN195089_c0_g1	1	0	1	0	0
TRINITY_DN19509_c0_g1	1	0	1	0	0
TRINITY_DN195090_c0_g1	1	0	1	0	0
TRINITY_DN195090_c0_g2	1	0	1	0	0
TRINITY_DN195092_c0_g1	1	0	1	0	0
TRINITY_DN195093_c0_g1	1	0	1	0	0
TRINITY_DN195094_c0_g1	1	0	1	0	0
TRINITY_DN195099_c1_g1	1	0	1	0	0
TRINITY_DN195101_c1_g1	1	0	1	0	0
TRINITY_DN195101_c1_g2	1	0	1	0	0
TRINITY_DN195102_c0_g1	1	0	1	0	0
TRINITY_DN195106_c0_g1	1	0	1	0	0
TRINITY_DN195110_c0_g1	1	0	1	0	0
TRINITY_DN195117_c0_g1	1	0	1	0	0
TRINITY_DN195121_c0_g1	1	0	1	0	0
TRINITY_DN195121_c1_g1	1	0	1	0	0
TRINITY_DN195125_c0_g1	1	0	1	0	0
TRINITY_DN195127_c0_g1	1	0	1	0	0
TRINITY_DN195131_c0_g1	1	0	1	0	0
TRINITY_DN195142_c0_g1	1	0	1	0	0
TRINITY_DN195149_c0_g1	1	0	1	0	0
TRINITY_DN195155_c0_g1	1	0	1	0	0
TRINITY_DN195156_c0_g2	1	0	1	0	0
TRINITY_DN195159_c1_g1	1	0	1	0	0
TRINITY_DN195171_c0_g1	1	0	1	0	0
TRINITY_DN195192_c1_g1	1	0	1	0	0
TRINITY_DN195206_c0_g1	1	0	1	0	0
TRINITY_DN195206_c1_g1	1	0	1	0	0
TRINITY_DN195211_c0_g1	1	0	1	0	0
TRINITY_DN195212_c0_g1	1	0	1	0	0
TRINITY_DN195213_c0_g1	1	0	1	0	0
TRINITY_DN195214_c0_g2	1	0	1	0	0
TRINITY_DN195218_c0_g1	1	0	1	0	0
TRINITY_DN195219_c0_g1	1	0	1	0	0
TRINITY_DN195220_c0_g1	1	0	1	0	0
TRINITY_DN195224_c0_g1	1	0	1	0	0
TRINITY_DN195225_c0_g1	1	0	1	0	0
TRINITY_DN195228_c1_g1	1	0	1	0	0
TRINITY_DN195239_c0_g1	1	0	1	0	0
TRINITY_DN195241_c0_g1	1	0	1	0	0
TRINITY_DN195243_c0_g1	1	0	1	0	0
TRINITY_DN195250_c1_g1	1	0	1	0	0
TRINITY_DN195253_c0_g1	1	0	1	0	0
TRINITY_DN195259_c0_g1	1	0	1	0	0
TRINITY_DN195260_c0_g1	1	0	1	0	0
TRINITY_DN195262_c0_g1	1	0	1	0	0
TRINITY_DN195267_c0_g1	1	0	1	0	0
TRINITY_DN195268_c0_g1	1	0	1	0	0
TRINITY_DN19527_c0_g1	1	0	1	0	0
TRINITY_DN195272_c0_g1	1	0	1	0	0
TRINITY_DN195272_c0_g2	1	0	1	0	0
TRINITY_DN195275_c0_g1	1	0	1	0	0
TRINITY_DN195275_c0_g2	1	0	1	0	0
TRINITY_DN195279_c0_g1	1	0	1	0	0
TRINITY_DN195279_c0_g2	1	0	1	0	0
TRINITY_DN195279_c0_g5	1	0	1	0	0
TRINITY_DN195281_c0_g1	1	0	1	0	0
TRINITY_DN195286_c0_g1	1	0	1	0	0
TRINITY_DN195289_c0_g2	1	0	1	0	0
TRINITY_DN195298_c0_g1	1	0	1	0	0
TRINITY_DN19530_c0_g1	1	0	1	0	0
TRINITY_DN19530_c0_g2	1	0	1	0	0
TRINITY_DN195306_c0_g1	1	0	1	0	0
TRINITY_DN195306_c0_g2	1	0	1	0	0
TRINITY_DN195308_c1_g1	1	0	1	0	0
TRINITY_DN195314_c0_g1	1	0	1	0	0
TRINITY_DN195321_c2_g1	1	0	1	0	0
TRINITY_DN195328_c0_g1	1	0	1	0	0
TRINITY_DN195330_c0_g1	1	0	1	0	0
TRINITY_DN195333_c0_g1	1	0	1	0	0
TRINITY_DN195339_c0_g1	1	0	1	0	0
TRINITY_DN195340_c0_g1	1	0	1	0	0
TRINITY_DN195342_c0_g1	1	0	1	0	0
TRINITY_DN195349_c0_g1	1	0	1	0	0
TRINITY_DN195356_c0_g1	1	0	1	0	0
TRINITY_DN195357_c0_g1	1	0	1	0	0
TRINITY_DN195369_c0_g1	1	0	1	0	0
TRINITY_DN195369_c0_g2	1	0	1	0	0
TRINITY_DN195369_c1_g1	1	0	1	0	0
TRINITY_DN195370_c0_g3	1	0	1	0	0
TRINITY_DN195374_c1_g1	1	0	1	0	0
TRINITY_DN195378_c0_g1	1	0	1	0	0
TRINITY_DN195379_c0_g1	1	0	1	0	0
TRINITY_DN195379_c1_g1	1	0	1	0	0
TRINITY_DN195380_c0_g1	1	0	1	0	0
TRINITY_DN195384_c0_g1	1	0	1	0	0
TRINITY_DN195386_c0_g1	1	0	1	0	0
TRINITY_DN195409_c0_g1	1	0	1	0	0
TRINITY_DN195411_c0_g3	1	0	1	0	0
TRINITY_DN195413_c0_g1	1	0	1	0	0
TRINITY_DN195414_c0_g1	1	0	1	0	0
TRINITY_DN195416_c1_g1	1	0	1	0	0
TRINITY_DN195421_c0_g2	1	0	1	0	0
TRINITY_DN195422_c0_g1	1	0	1	0	0
TRINITY_DN195426_c0_g2	1	0	1	0	0
TRINITY_DN195456_c0_g1	1	0	1	0	0
TRINITY_DN195460_c0_g1	1	0	1	0	0
TRINITY_DN195460_c0_g2	1	0	1	0	0
TRINITY_DN195461_c0_g1	1	0	1	0	0
TRINITY_DN195465_c1_g2	1	0	1	0	0
TRINITY_DN195473_c1_g1	1	0	1	0	0
TRINITY_DN195479_c1_g1	1	0	1	0	0
TRINITY_DN195482_c0_g1	1	0	1	0	0
TRINITY_DN195490_c0_g1	1	0	1	0	0
TRINITY_DN195491_c0_g1	1	0	1	0	0
TRINITY_DN195507_c0_g1	1	0	1	0	0
TRINITY_DN19551_c0_g1	1	0	1	0	0
TRINITY_DN195515_c0_g1	1	0	1	0	0
TRINITY_DN195519_c0_g1	1	0	1	0	0
TRINITY_DN195522_c0_g1	1	0	1	0	0
TRINITY_DN195540_c1_g1	1	0	1	0	0
TRINITY_DN195541_c1_g2	1	0	1	0	0
TRINITY_DN195545_c0_g1	1	0	1	0	0
TRINITY_DN195550_c0_g1	1	0	1	0	0
TRINITY_DN195557_c0_g1	1	0	1	0	0
TRINITY_DN195557_c0_g2	1	0	1	0	0
TRINITY_DN195558_c0_g1	1	0	1	0	0
TRINITY_DN195558_c1_g1	1	0	1	0	0
TRINITY_DN195569_c0_g1	1	0	1	0	0
TRINITY_DN195574_c0_g1	1	0	1	0	0
TRINITY_DN195575_c0_g1	1	0	1	0	0
TRINITY_DN195575_c1_g1	1	0	1	0	0
TRINITY_DN195576_c0_g1	1	0	1	0	0
TRINITY_DN195578_c0_g2	1	0	1	0	0
TRINITY_DN195583_c1_g1	1	0	1	0	0
TRINITY_DN195589_c0_g1	1	0	1	0	0
TRINITY_DN195592_c0_g1	1	0	1	0	0
TRINITY_DN195595_c0_g1	1	0	1	0	0
TRINITY_DN195597_c1_g1	1	0	1	0	0
TRINITY_DN195614_c0_g1	1	0	1	0	0
TRINITY_DN195621_c0_g1	1	0	1	0	0
TRINITY_DN195625_c0_g1	1	0	1	0	0
TRINITY_DN195625_c0_g2	1	0	1	0	0
TRINITY_DN195634_c1_g1	1	0	1	0	0
TRINITY_DN195638_c0_g1	1	0	1	0	0
TRINITY_DN195640_c0_g3	1	0	1	0	0
TRINITY_DN195641_c0_g1	1	0	1	0	0
TRINITY_DN195645_c0_g1	1	0	1	0	0
TRINITY_DN195656_c0_g1	1	0	1	0	0
TRINITY_DN195657_c1_g1	1	0	1	0	0
TRINITY_DN195659_c0_g1	1	0	1	0	0
TRINITY_DN19566_c0_g1	1	0	1	0	0
TRINITY_DN195666_c1_g2	1	0	1	0	0
TRINITY_DN195666_c1_g3	1	0	1	0	0
TRINITY_DN195666_c1_g4	1	0	1	0	0
TRINITY_DN195668_c0_g1	1	0	1	0	0
TRINITY_DN195670_c0_g1	1	0	1	0	0
TRINITY_DN195672_c0_g1	1	0	1	0	0
TRINITY_DN195682_c0_g1	1	0	1	0	0
TRINITY_DN195688_c2_g1	1	0	1	0	0
TRINITY_DN195692_c0_g1	1	0	1	0	0
TRINITY_DN195693_c0_g1	1	0	1	0	0
TRINITY_DN195696_c0_g1	1	0	1	0	0
TRINITY_DN195696_c0_g2	1	0	1	0	0
TRINITY_DN195700_c0_g1	1	0	1	0	0
TRINITY_DN195705_c0_g1	1	0	1	0	0
TRINITY_DN195705_c0_g2	1	0	1	0	0
TRINITY_DN195711_c1_g1	1	0	1	0	0
TRINITY_DN195712_c1_g3	1	0	1	0	0
TRINITY_DN195716_c0_g2	1	0	1	0	0
TRINITY_DN195717_c0_g1	1	0	1	0	0
TRINITY_DN195718_c0_g1	1	0	1	0	0
TRINITY_DN195724_c0_g2	1	0	1	0	0
TRINITY_DN195730_c0_g1	1	0	1	0	0
TRINITY_DN195730_c0_g2	1	0	1	0	0
TRINITY_DN195735_c0_g1	1	0	1	0	0
TRINITY_DN195739_c0_g1	1	0	1	0	0
TRINITY_DN195754_c0_g3	1	0	1	0	0
TRINITY_DN195758_c0_g1	1	0	1	0	0
TRINITY_DN195768_c0_g1	1	0	1	0	0
TRINITY_DN195769_c0_g3	1	0	1	0	0
TRINITY_DN195777_c0_g2	1	0	1	0	0
TRINITY_DN195780_c0_g1	1	0	1	0	0
TRINITY_DN195793_c0_g1	1	0	1	0	0
TRINITY_DN195796_c0_g1	1	0	1	0	0
TRINITY_DN195796_c0_g2	1	0	1	0	0
TRINITY_DN195798_c0_g2	1	0	1	0	0
TRINITY_DN195798_c0_g3	1	0	1	0	0
TRINITY_DN195799_c0_g2	1	0	1	0	0
TRINITY_DN195802_c0_g1	1	0	1	0	0
TRINITY_DN195804_c0_g1	1	0	1	0	0
TRINITY_DN195812_c1_g1	1	0	1	0	0
TRINITY_DN195821_c0_g1	1	0	1	0	0
TRINITY_DN195824_c0_g1	1	0	1	0	0
TRINITY_DN195844_c0_g1	1	0	1	0	0
TRINITY_DN195845_c1_g1	1	0	1	0	0
TRINITY_DN195848_c0_g1	1	0	1	0	0
TRINITY_DN195853_c0_g1	1	0	1	0	0
TRINITY_DN195854_c0_g1	1	0	1	0	0
TRINITY_DN195856_c0_g1	1	0	1	0	0
TRINITY_DN195857_c0_g1	1	0	1	0	0
TRINITY_DN195857_c0_g2	1	0	1	0	0
TRINITY_DN195858_c0_g1	1	0	1	0	0
TRINITY_DN195858_c0_g2	1	0	1	0	0
TRINITY_DN195858_c0_g3	1	0	1	0	0
TRINITY_DN195863_c0_g1	1	0	1	0	0
TRINITY_DN195864_c0_g1	1	0	1	0	0
TRINITY_DN195869_c0_g2	1	0	1	0	0
TRINITY_DN195875_c0_g1	1	0	1	0	0
TRINITY_DN195877_c1_g1	1	0	1	0	0
TRINITY_DN195878_c0_g1	1	0	1	0	0
TRINITY_DN195882_c0_g1	1	0	1	0	0
TRINITY_DN195882_c0_g2	1	0	1	0	0
TRINITY_DN195883_c0_g1	1	0	1	0	0
TRINITY_DN195888_c0_g1	1	0	1	0	0
TRINITY_DN195889_c0_g1	1	0	1	0	0
TRINITY_DN195893_c0_g1	1	0	1	0	0
TRINITY_DN195897_c0_g1	1	0	1	0	0
TRINITY_DN195898_c0_g1	1	0	1	0	0
TRINITY_DN195899_c0_g1	1	0	1	0	0
TRINITY_DN1959_c0_g1	1	0	1	0	0
TRINITY_DN195900_c0_g1	1	0	1	0	0
TRINITY_DN195904_c0_g1	1	0	1	0	0
TRINITY_DN195912_c0_g1	1	0	1	0	0
TRINITY_DN195916_c1_g1	1	0	1	0	0
TRINITY_DN195920_c0_g1	1	0	1	0	0
TRINITY_DN195932_c0_g1	1	0	1	0	0
TRINITY_DN195939_c0_g1	1	0	1	0	0
TRINITY_DN195944_c0_g1	1	0	1	0	0
TRINITY_DN19595_c0_g1	1	0	1	0	0
TRINITY_DN195952_c0_g1	1	0	1	0	0
TRINITY_DN195960_c0_g2	1	0	1	0	0
TRINITY_DN195963_c0_g1	1	0	1	0	0
TRINITY_DN195963_c0_g2	1	0	1	0	0
TRINITY_DN195965_c0_g1	1	0	1	0	0
TRINITY_DN19597_c0_g1	1	0	1	0	0
TRINITY_DN195971_c0_g1	1	0	1	0	0
TRINITY_DN195973_c0_g1	1	0	1	0	0
TRINITY_DN195978_c1_g1	1	0	1	0	0
TRINITY_DN195982_c0_g1	1	0	1	0	0
TRINITY_DN195982_c1_g1	1	0	1	0	0
TRINITY_DN195984_c0_g1	1	0	1	0	0
TRINITY_DN195986_c0_g1	1	0	1	0	0
TRINITY_DN195989_c0_g1	1	0	1	0	0
TRINITY_DN195992_c0_g1	1	0	1	0	0
TRINITY_DN195997_c0_g1	1	0	1	0	0
TRINITY_DN195997_c0_g3	1	0	1	0	0
TRINITY_DN196000_c0_g2	1	0	1	0	0
TRINITY_DN196004_c0_g1	1	0	1	0	0
TRINITY_DN196005_c0_g1	1	0	1	0	0
TRINITY_DN196016_c0_g1	1	0	1	0	0
TRINITY_DN19602_c0_g1	1	0	1	0	0
TRINITY_DN196036_c0_g1	1	0	1	0	0
TRINITY_DN196039_c0_g1	1	0	1	0	0
TRINITY_DN19604_c0_g1	1	0	1	0	0
TRINITY_DN196053_c1_g1	1	0	1	0	0
TRINITY_DN196063_c0_g1	1	0	1	0	0
TRINITY_DN196073_c0_g1	1	0	1	0	0
TRINITY_DN196074_c0_g1	1	0	1	0	0
TRINITY_DN196081_c0_g2	1	0	1	0	0
TRINITY_DN196090_c0_g1	1	0	1	0	0
TRINITY_DN196090_c0_g2	1	0	1	0	0
TRINITY_DN196090_c1_g1	1	0	1	0	0
TRINITY_DN196091_c0_g1	1	0	1	0	0
TRINITY_DN196092_c0_g1	1	0	1	0	0
TRINITY_DN196097_c1_g1	1	0	1	0	0
TRINITY_DN1961_c0_g1	1	0	1	0	0
TRINITY_DN19611_c0_g1	1	0	1	0	0
TRINITY_DN196113_c0_g1	1	0	1	0	0
TRINITY_DN196116_c0_g1	1	0	1	0	0
TRINITY_DN196118_c0_g1	1	0	1	0	0
TRINITY_DN19612_c0_g1	1	0	1	0	0
TRINITY_DN196120_c1_g1	1	0	1	0	0
TRINITY_DN196122_c0_g1	1	0	1	0	0
TRINITY_DN196131_c0_g1	1	0	1	0	0
TRINITY_DN196134_c0_g1	1	0	1	0	0
TRINITY_DN196135_c1_g1	1	0	1	0	0
TRINITY_DN196139_c0_g1	1	0	1	0	0
TRINITY_DN19614_c0_g1	1	0	1	0	0
TRINITY_DN196140_c0_g1	1	0	1	0	0
TRINITY_DN196140_c1_g1	1	0	1	0	0
TRINITY_DN196140_c3_g1	1	0	1	0	0
TRINITY_DN196141_c0_g1	1	0	1	0	0
TRINITY_DN196143_c0_g1	1	0	1	0	0
TRINITY_DN196152_c0_g1	1	0	1	0	0
TRINITY_DN196158_c0_g1	1	0	1	0	0
TRINITY_DN196162_c0_g1	1	0	1	0	0
TRINITY_DN196164_c0_g1	1	0	1	0	0
TRINITY_DN196168_c0_g1	1	0	1	0	0
TRINITY_DN19617_c0_g1	1	0	1	0	0
TRINITY_DN196174_c0_g1	1	0	1	0	0
TRINITY_DN196178_c0_g2	1	0	1	0	0
TRINITY_DN196178_c1_g1	1	0	1	0	0
TRINITY_DN196186_c0_g2	1	0	1	0	0
TRINITY_DN196197_c0_g1	1	0	1	0	0
TRINITY_DN196202_c0_g1	1	0	1	0	0
TRINITY_DN19621_c0_g2	1	0	1	0	0
TRINITY_DN196212_c0_g1	1	0	1	0	0
TRINITY_DN196213_c0_g1	1	0	1	0	0
TRINITY_DN196214_c0_g2	1	0	1	0	0
TRINITY_DN196214_c0_g3	1	0	1	0	0
TRINITY_DN196233_c0_g1	1	0	1	0	0
TRINITY_DN196233_c0_g2	1	0	1	0	0
TRINITY_DN196236_c0_g2	1	0	1	0	0
TRINITY_DN196240_c0_g1	1	0	1	0	0
TRINITY_DN196247_c0_g1	1	0	1	0	0
TRINITY_DN196248_c0_g1	1	0	1	0	0
TRINITY_DN196248_c1_g1	1	0	1	0	0
TRINITY_DN196250_c0_g1	1	0	1	0	0
TRINITY_DN196256_c0_g1	1	0	1	0	0
TRINITY_DN196260_c0_g1	1	0	1	0	0
TRINITY_DN196265_c0_g1	1	0	1	0	0
TRINITY_DN196268_c0_g1	1	0	1	0	0
TRINITY_DN196279_c1_g1	1	0	1	0	0
TRINITY_DN19628_c0_g1	1	0	1	0	0
TRINITY_DN196282_c0_g1	1	0	1	0	0
TRINITY_DN196283_c0_g1	1	0	1	0	0
TRINITY_DN196285_c1_g2	1	0	1	0	0
TRINITY_DN196290_c0_g1	1	0	1	0	0
TRINITY_DN196291_c0_g1	1	0	1	0	0
TRINITY_DN196293_c0_g1	1	0	1	0	0
TRINITY_DN196294_c0_g1	1	0	1	0	0
TRINITY_DN196295_c0_g1	1	0	1	0	0
TRINITY_DN196301_c0_g1	1	0	1	0	0
TRINITY_DN196307_c0_g1	1	0	1	0	0
TRINITY_DN196311_c0_g1	1	0	1	0	0
TRINITY_DN196313_c0_g1	1	0	1	0	0
TRINITY_DN196320_c1_g1	1	0	1	0	0
TRINITY_DN196333_c0_g2	1	0	1	0	0
TRINITY_DN196342_c0_g1	1	0	1	0	0
TRINITY_DN196344_c0_g1	1	0	1	0	0
TRINITY_DN196346_c0_g1	1	0	1	0	0
TRINITY_DN196351_c0_g1	1	0	1	0	0
TRINITY_DN196351_c0_g2	1	0	1	0	0
TRINITY_DN196366_c0_g1	1	0	1	0	0
TRINITY_DN196372_c0_g1	1	0	1	0	0
TRINITY_DN196382_c1_g2	1	0	1	0	0
TRINITY_DN196386_c1_g1	1	0	1	0	0
TRINITY_DN196391_c1_g1	1	0	1	0	0
TRINITY_DN1964_c0_g1	1	0	1	0	0
TRINITY_DN196400_c1_g1	1	0	1	0	0
TRINITY_DN196408_c0_g1	1	0	1	0	0
TRINITY_DN196412_c0_g3	1	0	1	0	0
TRINITY_DN196416_c0_g1	1	0	1	0	0
TRINITY_DN196423_c0_g1	1	0	1	0	0
TRINITY_DN196424_c0_g2	1	0	1	0	0
TRINITY_DN196426_c0_g1	1	0	1	0	0
TRINITY_DN196433_c0_g1	1	0	1	0	0
TRINITY_DN196435_c1_g1	1	0	1	0	0
TRINITY_DN196443_c0_g1	1	0	1	0	0
TRINITY_DN196447_c0_g1	1	0	1	0	0
TRINITY_DN196466_c1_g1	1	0	1	0	0
TRINITY_DN196467_c0_g1	1	0	1	0	0
TRINITY_DN196474_c0_g1	1	0	1	0	0
TRINITY_DN196483_c0_g1	1	0	1	0	0
TRINITY_DN196484_c0_g1	1	0	1	0	0
TRINITY_DN196488_c0_g1	1	0	1	0	0
TRINITY_DN196491_c0_g1	1	0	1	0	0
TRINITY_DN196493_c0_g1	1	0	1	0	0
TRINITY_DN196494_c0_g1	1	0	1	0	0
TRINITY_DN19650_c0_g1	1	0	1	0	0
TRINITY_DN196501_c0_g1	1	0	1	0	0
TRINITY_DN196504_c0_g1	1	0	1	0	0
TRINITY_DN196507_c0_g2	1	0	1	0	0
TRINITY_DN196508_c0_g1	1	0	1	0	0
TRINITY_DN196509_c0_g1	1	0	1	0	0
TRINITY_DN19651_c0_g1	1	0	1	0	0
TRINITY_DN196510_c0_g1	1	0	1	0	0
TRINITY_DN196514_c0_g1	1	0	1	0	0
TRINITY_DN19652_c0_g1	1	0	1	0	0
TRINITY_DN196520_c0_g1	1	0	1	0	0
TRINITY_DN196523_c0_g1	1	0	1	0	0
TRINITY_DN196526_c0_g1	1	0	1	0	0
TRINITY_DN196527_c0_g1	1	0	1	0	0
TRINITY_DN19653_c0_g1	1	0	1	0	0
TRINITY_DN196531_c0_g2	1	0	1	0	0
TRINITY_DN196537_c0_g1	1	0	1	0	0
TRINITY_DN196538_c0_g1	1	0	1	0	0
TRINITY_DN196543_c1_g1	1	0	1	0	0
TRINITY_DN196545_c0_g1	1	0	1	0	0
TRINITY_DN196546_c0_g1	1	0	1	0	0
TRINITY_DN196553_c0_g1	1	0	1	0	0
TRINITY_DN196560_c0_g2	1	0	1	0	0
TRINITY_DN196560_c0_g4	1	0	1	0	0
TRINITY_DN196564_c0_g1	1	0	1	0	0
TRINITY_DN196564_c0_g2	1	0	1	0	0
TRINITY_DN196568_c0_g2	1	0	1	0	0
TRINITY_DN196569_c0_g1	1	0	1	0	0
TRINITY_DN196574_c0_g1	1	0	1	0	0
TRINITY_DN196576_c0_g1	1	0	1	0	0
TRINITY_DN19658_c0_g1	1	0	1	0	0
TRINITY_DN196581_c0_g1	1	0	1	0	0
TRINITY_DN196582_c0_g1	1	0	1	0	0
TRINITY_DN196582_c1_g1	1	0	1	0	0
TRINITY_DN196584_c1_g1	1	0	1	0	0
TRINITY_DN196587_c0_g1	1	0	1	0	0
TRINITY_DN19659_c0_g1	1	0	1	0	0
TRINITY_DN196594_c0_g1	1	0	1	0	0
TRINITY_DN196594_c1_g1	1	0	1	0	0
TRINITY_DN196598_c0_g2	1	0	1	0	0
TRINITY_DN196599_c0_g1	1	0	1	0	0
TRINITY_DN196615_c0_g1	1	0	1	0	0
TRINITY_DN196618_c0_g2	1	0	1	0	0
TRINITY_DN19662_c0_g1	1	0	1	0	0
TRINITY_DN196630_c0_g1	1	0	1	0	0
TRINITY_DN196642_c0_g1	1	0	1	0	0
TRINITY_DN196643_c0_g1	1	0	1	0	0
TRINITY_DN196651_c0_g2	1	0	1	0	0
TRINITY_DN196654_c0_g1	1	0	1	0	0
TRINITY_DN196665_c0_g1	1	0	1	0	0
TRINITY_DN196667_c0_g1	1	0	1	0	0
TRINITY_DN196669_c0_g1	1	0	1	0	0
TRINITY_DN19667_c0_g1	1	0	1	0	0
TRINITY_DN196675_c0_g1	1	0	1	0	0
TRINITY_DN19668_c0_g1	1	0	1	0	0
TRINITY_DN19669_c0_g1	1	0	1	0	0
TRINITY_DN196698_c1_g2	1	0	1	0	0
TRINITY_DN196703_c0_g1	1	0	1	0	0
TRINITY_DN196706_c0_g1	1	0	1	0	0
TRINITY_DN19671_c0_g1	1	0	1	0	0
TRINITY_DN196720_c0_g1	1	0	1	0	0
TRINITY_DN196731_c0_g1	1	0	1	0	0
TRINITY_DN196735_c0_g1	1	0	1	0	0
TRINITY_DN196735_c0_g2	1	0	1	0	0
TRINITY_DN196737_c0_g1	1	0	1	0	0
TRINITY_DN196744_c0_g1	1	0	1	0	0
TRINITY_DN196749_c0_g1	1	0	1	0	0
TRINITY_DN196752_c0_g1	1	0	1	0	0
TRINITY_DN196757_c0_g1	1	0	1	0	0
TRINITY_DN196758_c0_g1	1	0	1	0	0
TRINITY_DN19676_c0_g1	1	0	1	0	0
TRINITY_DN196760_c0_g1	1	0	1	0	0
TRINITY_DN196768_c1_g1	1	0	1	0	0
TRINITY_DN196776_c0_g1	1	0	1	0	0
TRINITY_DN19679_c0_g1	1	0	1	0	0
TRINITY_DN196795_c1_g1	1	0	1	0	0
TRINITY_DN196796_c0_g1	1	0	1	0	0
TRINITY_DN196798_c1_g1	1	0	1	0	0
TRINITY_DN1968_c0_g1	1	0	1	0	0
TRINITY_DN196806_c0_g1	1	0	1	0	0
TRINITY_DN196807_c0_g1	1	0	1	0	0
TRINITY_DN19681_c0_g1	1	0	1	0	0
TRINITY_DN196811_c1_g1	1	0	1	0	0
TRINITY_DN196813_c0_g1	1	0	1	0	0
TRINITY_DN196828_c0_g1	1	0	1	0	0
TRINITY_DN196835_c0_g1	1	0	1	0	0
TRINITY_DN196835_c0_g2	1	0	1	0	0
TRINITY_DN196842_c0_g1	1	0	1	0	0
TRINITY_DN196849_c0_g1	1	0	1	0	0
TRINITY_DN196852_c1_g1	1	0	1	0	0
TRINITY_DN196854_c0_g1	1	0	1	0	0
TRINITY_DN196855_c0_g1	1	0	1	0	0
TRINITY_DN196865_c0_g2	1	0	1	0	0
TRINITY_DN196872_c0_g1	1	0	1	0	0
TRINITY_DN196877_c1_g1	1	0	1	0	0
TRINITY_DN196879_c0_g1	1	0	1	0	0
TRINITY_DN19689_c0_g1	1	0	1	0	0
TRINITY_DN196891_c0_g1	1	0	1	0	0
TRINITY_DN196892_c0_g1	1	0	1	0	0
TRINITY_DN196893_c0_g1	1	0	1	0	0
TRINITY_DN1969_c0_g1	1	0	1	0	0
TRINITY_DN196902_c0_g1	1	0	1	0	0
TRINITY_DN196907_c0_g1	1	0	1	0	0
TRINITY_DN196908_c0_g1	1	0	1	0	0
TRINITY_DN19691_c0_g1	1	0	1	0	0
TRINITY_DN196918_c0_g2	1	0	1	0	0
TRINITY_DN19692_c0_g1	1	0	1	0	0
TRINITY_DN196920_c0_g1	1	0	1	0	0
TRINITY_DN196923_c0_g1	1	0	1	0	0
TRINITY_DN196927_c0_g1	1	0	1	0	0
TRINITY_DN196930_c0_g2	1	0	1	0	0
TRINITY_DN196931_c0_g1	1	0	1	0	0
TRINITY_DN196945_c0_g1	1	0	1	0	0
TRINITY_DN196947_c1_g1	1	0	1	0	0
TRINITY_DN196958_c0_g3	1	0	1	0	0
TRINITY_DN196968_c0_g1	1	0	1	0	0
TRINITY_DN196971_c0_g1	1	0	1	0	0
TRINITY_DN196972_c1_g1	1	0	1	0	0
TRINITY_DN196974_c0_g2	1	0	1	0	0
TRINITY_DN196975_c0_g1	1	0	1	0	0
TRINITY_DN19698_c0_g1	1	0	1	0	0
TRINITY_DN196984_c0_g1	1	0	1	0	0
TRINITY_DN196989_c0_g1	1	0	1	0	0
TRINITY_DN196992_c0_g1	1	0	1	0	0
TRINITY_DN196992_c1_g1	1	0	1	0	0
TRINITY_DN196995_c1_g1	1	0	1	0	0
TRINITY_DN196996_c0_g1	1	0	1	0	0
TRINITY_DN196999_c1_g1	1	0	1	0	0
TRINITY_DN197001_c0_g1	1	0	1	0	0
TRINITY_DN197003_c0_g1	1	0	1	0	0
TRINITY_DN197016_c0_g3	1	0	1	0	0
TRINITY_DN19702_c0_g1	1	0	1	0	0
TRINITY_DN197020_c1_g1	1	0	1	0	0
TRINITY_DN197025_c1_g1	1	0	1	0	0
TRINITY_DN197031_c0_g2	1	0	1	0	0
TRINITY_DN197033_c1_g1	1	0	1	0	0
TRINITY_DN197038_c0_g1	1	0	1	0	0
TRINITY_DN197043_c1_g1	1	0	1	0	0
TRINITY_DN197047_c0_g1	1	0	1	0	0
TRINITY_DN197048_c2_g1	1	0	1	0	0
TRINITY_DN197062_c0_g1	1	0	1	0	0
TRINITY_DN19707_c0_g1	1	0	1	0	0
TRINITY_DN197072_c0_g1	1	0	1	0	0
TRINITY_DN197082_c0_g1	1	0	1	0	0
TRINITY_DN197085_c0_g3	1	0	1	0	0
TRINITY_DN197093_c0_g1	1	0	1	0	0
TRINITY_DN197096_c0_g1	1	0	1	0	0
TRINITY_DN197097_c0_g1	1	0	1	0	0
TRINITY_DN197101_c0_g2	1	0	1	0	0
TRINITY_DN197104_c0_g1	1	0	1	0	0
TRINITY_DN197105_c0_g2	1	0	1	0	0
TRINITY_DN197107_c0_g1	1	0	1	0	0
TRINITY_DN197108_c0_g1	1	0	1	0	0
